session_id,station_name,start_ts,end_ts,energy_kwh,ghg_savings_kg,port_type,plug_type,fee,ended_by,latitude,longitude,user_id
28966,PALO ALTO CA / TED THOMPSON #1,2018-01-21T10:18:00.000Z,2018-01-21T11:10:00.000Z,4.68,1.965,Level 2,J1772,1.08,Plug Out at Vehicle,37.428318,-122.144188,1547601
28967,PALO ALTO CA / MPL #5,2018-01-21T10:43:00.000Z,2018-01-21T11:59:00.000Z,4.104,1.723,Level 2,J1772,0.94,Plug Out at Vehicle,37.422123,-122.113487,Unknown
28968,PALO ALTO CA / HIGH #2,2018-01-21T11:16:00.000Z,2018-01-21T14:33:00.000Z,10.992,4.616,Level 2,J1772,2.53,Plug Out at Vehicle,37.443344,-122.163231,698671
28969,PALO ALTO CA / HAMILTON #2,2018-01-21T11:44:00.000Z,2018-01-21T12:32:00.000Z,4.364,1.833,Level 2,J1772,1.0,Plug Out at Vehicle,37.444706,-122.160324,818185
28970,PALO ALTO CA / BRYANT #4,2018-01-21T11:55:00.000Z,2018-01-21T14:20:00.000Z,4.966,2.086,Level 2,J1772,1.47,Plug Out at Vehicle,37.446785,-122.162369,251475
28971,PALO ALTO CA / HAMILTON #2,2018-01-21T12:15:00.000Z,2018-01-21T13:16:00.000Z,3.746,1.573,Level 2,J1772,0.86,Plug Out at Vehicle,37.444706,-122.160324,637707
28972,PALO ALTO CA / BRYANT #1,2018-01-21T12:27:00.000Z,2018-01-21T15:14:00.000Z,16.222,6.813,Level 2,J1772,3.73,Plug Out at Vehicle,37.446613,-122.162308,679899
28973,PALO ALTO CA / RINCONADA LIB 2,2018-01-21T16:07:00.000Z,2018-01-21T17:11:00.000Z,2.369,0.995,Level 2,J1772,0.54,Plug Out at Vehicle,37.445499,-122.138893,282789
28974,PALO ALTO CA / MPL #5,2018-01-21T16:27:00.000Z,2018-01-21T17:14:00.000Z,2.574,1.081,Level 2,J1772,0.59,Plug Out at Vehicle,37.422123,-122.113487,948961
28975,PALO ALTO CA / MPL #6,2018-01-21T16:43:00.000Z,2018-01-21T18:37:00.000Z,11.477,4.82,Level 2,J1772,2.64,Plug Out at Vehicle,37.422138,-122.113457,1588961
28976,PALO ALTO CA / BRYANT #4,2018-01-21T17:04:00.000Z,2018-01-21T18:24:00.000Z,8.051,3.381,Level 2,J1772,1.85,Plug Out at Vehicle,37.446785,-122.162369,592113
28977,PALO ALTO CA / MPL #5,2018-01-21T17:48:00.000Z,2018-01-21T20:16:00.000Z,14.382,6.041,Level 2,J1772,3.31,Plug Out at Vehicle,37.422123,-122.113487,623575
28978,PALO ALTO CA / BRYANT #5,2018-01-21T17:58:00.000Z,2018-01-21T19:11:00.000Z,3.869,1.625,Level 2,J1772,0.89,Customer,37.44669,-122.162231,1571461
28979,PALO ALTO CA / WEBSTER #1,2018-01-21T18:45:00.000Z,2018-01-21T20:03:00.000Z,7.535,3.165,Level 2,J1772,1.73,Plug Out at Vehicle,37.448284,-122.158272,1089441
28980,PALO ALTO CA / HAMILTON #1,2018-01-21T19:06:00.000Z,2018-01-21T21:12:00.000Z,6.598,2.771,Level 2,J1772,1.52,Plug Out at Vehicle,37.444489,-122.16037,24393
28981,PALO ALTO CA / HIGH #4,2018-01-21T22:56:00.000Z,2018-01-22T01:00:00.000Z,6.884,2.891,Level 2,J1772,1.58,Plug Out at Vehicle,37.443138,-122.163239,738281
28982,PALO ALTO CA / BRYANT #1,2018-01-22T08:38:00.000Z,2018-01-22T12:35:00.000Z,12.196,5.122,Level 2,J1772,2.81,Plug Out at Vehicle,37.446613,-122.162308,1184311
28983,PALO ALTO CA / MPL #5,2018-01-22T08:41:00.000Z,2018-01-22T12:27:00.000Z,10.876,4.568,Level 2,J1772,2.5,Plug Out at Vehicle,37.422123,-122.113487,2535
28984,PALO ALTO CA / CAMBRIDGE #1,2018-01-22T08:45:00.000Z,2018-01-22T11:41:00.000Z,7.029,2.952,Level 2,J1772,2.15,Plug Out at Vehicle,37.426155,-122.146065,267743
28985,PALO ALTO CA / BRYANT #6,2018-01-22T10:09:00.000Z,2018-01-22T12:56:00.000Z,8.153,3.424,Level 2,J1772,1.88,Plug Out at Vehicle,37.446667,-122.16217,656601
28986,PALO ALTO CA / BRYANT #6,2018-01-22T10:43:00.000Z,2018-01-22T15:57:00.000Z,11.886,4.992,Level 2,J1772,4.16,Plug Out at Vehicle,37.446667,-122.16217,731965
28987,PALO ALTO CA / BRYANT #2,2018-01-22T10:54:00.000Z,2018-01-22T13:51:00.000Z,6.09,2.558,Level 2,J1772,1.4,Plug Out at Vehicle,37.44651,-122.16214,609491
28988,PALO ALTO CA / CAMBRIDGE #1,2018-01-22T11:56:00.000Z,2018-01-22T12:21:00.000Z,1.201,0.505,Level 2,J1772,0.28,Plug Out at Vehicle,37.426155,-122.146065,172621
28989,PALO ALTO CA / RINCONADA LIB 1,2018-01-22T11:59:00.000Z,2018-01-22T14:45:00.000Z,11.405,4.79,Level 2,J1772,2.62,Plug Out at Vehicle,37.445496,-122.138863,447767
28990,PALO ALTO CA / BRYANT #4,2018-01-22T12:25:00.000Z,2018-01-22T16:07:00.000Z,11.586,4.866,Level 2,J1772,2.66,Plug Out at Vehicle,37.446785,-122.162369,342669
28991,PALO ALTO CA / CAMBRIDGE #2,2018-01-22T12:35:00.000Z,2018-01-22T16:19:00.000Z,11.611,4.876,Level 2,J1772,2.67,Plug Out at Vehicle,37.426182,-122.146065,581111
28992,PALO ALTO CA / CAMBRIDGE #1,2018-01-22T13:19:00.000Z,2018-01-22T16:06:00.000Z,9.57,4.019,Level 2,J1772,2.2,Plug Out at Vehicle,37.426155,-122.146065,420355
28993,PALO ALTO CA / CAMBRIDGE #1,2018-01-22T13:33:00.000Z,2018-01-22T16:33:00.000Z,10.535,4.425,Level 2,J1772,2.42,Plug Out at Vehicle,37.426155,-122.146065,761653
28994,PALO ALTO CA / HIGH #1,2018-01-22T13:50:00.000Z,2018-01-22T14:38:00.000Z,2.598,1.091,Level 2,J1772,0.6,Customer,37.443211,-122.163078,135895
28995,PALO ALTO CA / BRYANT #6,2018-01-22T14:09:00.000Z,2018-01-22T15:46:00.000Z,9.876,4.148,Level 2,J1772,2.27,Plug Out at Vehicle,37.446667,-122.16217,1556661
28996,PALO ALTO CA / TED THOMPSON #1,2018-01-22T14:13:00.000Z,2018-01-22T16:48:00.000Z,7.499,3.15,Level 2,J1772,1.72,Plug Out at Vehicle,37.428318,-122.144188,834969
28997,PALO ALTO CA / WEBSTER #1,2018-01-22T14:47:00.000Z,2018-01-22T17:22:00.000Z,15.325,6.437,Level 2,J1772,3.52,Plug Out at Vehicle,37.448284,-122.158272,323881
28998,PALO ALTO CA / MPL #6,2018-01-22T16:00:00.000Z,2018-01-22T16:34:00.000Z,3.32,1.394,Level 2,J1772,0.76,Customer,37.422138,-122.113457,1162451
28999,PALO ALTO CA / WEBSTER #2,2018-01-22T16:24:00.000Z,2018-01-22T20:08:00.000Z,16.764,7.041,Level 2,J1772,4.15,Plug Out at Vehicle,37.448238,-122.158203,642731
29000,PALO ALTO CA / MPL #5,2018-01-22T16:26:00.000Z,2018-01-22T17:03:00.000Z,3.616,1.519,Level 2,J1772,0.83,Plug Out at Vehicle,37.422123,-122.113487,433323
29001,PALO ALTO CA / TED THOMPSON #1,2018-01-22T16:46:00.000Z,2018-01-22T20:13:00.000Z,19.041,7.997,Level 2,J1772,4.38,Plug Out at Vehicle,37.428318,-122.144188,602693
29002,PALO ALTO CA / WEBSTER #3,2018-01-22T16:47:00.000Z,2018-01-22T18:46:00.000Z,8.652,3.634,Level 2,J1772,1.99,Plug Out at Vehicle,37.448273,-122.158234,546163
29003,PALO ALTO CA / HAMILTON #2,2018-01-22T17:32:00.000Z,2018-01-22T20:11:00.000Z,2.949,1.239,Level 2,J1772,1.57,Plug Out at Vehicle,37.444706,-122.160324,235097
29004,PALO ALTO CA / HIGH #1,2018-01-22T18:27:00.000Z,2018-01-22T19:40:00.000Z,3.953,1.66,Level 2,J1772,0.91,Plug Out at Vehicle,37.443211,-122.163078,1605891
29005,PALO ALTO CA / TED THOMPSON #1,2018-01-22T18:51:00.000Z,2018-01-22T19:49:00.000Z,3.217,1.351,Level 2,J1772,0.74,Plug Out at Vehicle,37.428318,-122.144188,329701
29006,PALO ALTO CA / HAMILTON #2,2018-01-22T19:24:00.000Z,2018-01-22T20:35:00.000Z,6.669,2.801,Level 2,J1772,1.53,Plug Out at Vehicle,37.444706,-122.160324,380149
29007,PALO ALTO CA / HIGH #4,2018-01-22T19:45:00.000Z,2018-01-22T21:53:00.000Z,7.117,2.989,Level 2,J1772,1.64,Plug Out at Vehicle,37.443138,-122.163239,738281
29008,PALO ALTO CA / CAMBRIDGE #2,2018-01-23T05:25:00.000Z,2018-01-23T07:13:00.000Z,8.124,3.412,Level 2,J1772,1.87,Plug Out at Vehicle,37.426182,-122.146065,1547601
29009,PALO ALTO CA / BRYANT #6,2018-01-23T06:13:00.000Z,2018-01-23T07:16:00.000Z,3.546,1.489,Level 2,J1772,0.82,Plug Out at Vehicle,37.446667,-122.16217,230733
29010,PALO ALTO CA / CAMBRIDGE #2,2018-01-23T06:20:00.000Z,2018-01-23T12:00:00.000Z,21.128,8.874,Level 2,J1772,4.86,Plug Out at Vehicle,37.426182,-122.146065,1263541
29011,PALO ALTO CA / HIGH #2,2018-01-23T07:48:00.000Z,2018-01-23T10:51:00.000Z,9.776,4.106,Level 2,J1772,2.25,Plug Out at Vehicle,37.443344,-122.163231,354741
29012,PALO ALTO CA / CAMBRIDGE #1,2018-01-23T08:27:00.000Z,2018-01-23T11:11:00.000Z,7.318,3.073,Level 2,J1772,1.68,Plug Out at Vehicle,37.426155,-122.146065,1384761
29013,PALO ALTO CA / HAMILTON #2,2018-01-23T08:42:00.000Z,2018-01-23T10:56:00.000Z,12.497,5.249,Level 2,J1772,2.87,Plug Out at Vehicle,37.444706,-122.160324,405635
29014,PALO ALTO CA / BRYANT #6,2018-01-23T09:13:00.000Z,2018-01-23T13:02:00.000Z,7.327,3.078,Level 2,J1772,2.48,Plug Out at Vehicle,37.446667,-122.16217,656601
29015,PALO ALTO CA / TED THOMPSON #1,2018-01-23T09:50:00.000Z,2018-01-23T12:08:00.000Z,9.728,4.086,Level 2,J1772,2.24,Plug Out at Vehicle,37.428318,-122.144188,179823
29016,PALO ALTO CA / HIGH #1,2018-01-23T09:58:00.000Z,2018-01-23T13:28:00.000Z,20.953,8.8,Level 2,J1772,4.82,Plug Out at Vehicle,37.443211,-122.163078,599257
29017,PALO ALTO CA / TED THOMPSON #1,2018-01-23T10:11:00.000Z,2018-01-23T13:16:00.000Z,11.658,4.896,Level 2,J1772,2.68,Plug Out at Vehicle,37.428318,-122.144188,1398751
29018,PALO ALTO CA / BRYANT #6,2018-01-23T10:16:00.000Z,2018-01-23T11:50:00.000Z,9.28,3.897,Level 2,J1772,2.13,Customer,37.446667,-122.16217,696553
29019,PALO ALTO CA / MPL #4,2018-01-23T10:37:00.000Z,2018-01-23T13:56:00.000Z,15.077,6.332,Level 2,J1772,3.47,Plug Out at Vehicle,37.422104,-122.11351,453469
29020,PALO ALTO CA / HIGH #3,2018-01-23T10:43:00.000Z,2018-01-23T14:32:00.000Z,3.022,1.269,Level 2,J1772,5.19,Plug Out at Vehicle,37.443443,-122.163139,6888
29021,PALO ALTO CA / RINCONADA LIB 1,2018-01-23T11:12:00.000Z,2018-01-23T12:47:00.000Z,4.209,1.768,Level 2,J1772,0.97,Plug Out at Vehicle,37.445496,-122.138863,1286421
29022,PALO ALTO CA / WEBSTER #3,2018-01-23T12:03:00.000Z,2018-01-23T14:47:00.000Z,6.285,2.64,Level 2,J1772,1.45,Plug Out at Vehicle,37.448273,-122.158234,844324
29023,PALO ALTO CA / HIGH #4,2018-01-23T12:12:00.000Z,2018-01-23T14:16:00.000Z,12.387,5.203,Level 2,J1772,2.85,CPS Server,37.443138,-122.163239,1527681
29024,PALO ALTO CA / CAMBRIDGE #1,2018-01-23T13:52:00.000Z,2018-01-23T19:00:00.000Z,18.7,7.854,Level 2,J1772,4.54,Plug Out at Vehicle,37.426155,-122.146065,1374891
29025,PALO ALTO CA / RINCONADA LIB 3,2018-01-23T14:12:00.000Z,2018-01-23T16:20:00.000Z,3.291,1.382,Level 2,J1772,0.76,Plug Out at Vehicle,37.445496,-122.138924,415045
29026,PALO ALTO CA / WEBSTER #1,2018-01-23T15:55:00.000Z,2018-01-23T20:39:00.000Z,7.714,3.24,Level 2,J1772,4.48,CPS Server,37.448284,-122.158272,1396141
29027,PALO ALTO CA / BRYANT #4,2018-01-23T17:15:00.000Z,2018-01-23T19:02:00.000Z,1.851,0.777,Level 2,J1772,2.16,Plug Out at Vehicle,37.446785,-122.162369,598373
29028,PALO ALTO CA / MPL #6,2018-01-23T17:37:00.000Z,2018-01-23T17:39:00.000Z,0.011,0.005,Level 2,J1772,0.0,Plug Out at Vehicle,37.422138,-122.113457,241625
29029,PALO ALTO CA / WEBSTER #1,2018-01-23T17:39:00.000Z,2018-01-23T19:16:00.000Z,9.359,3.931,Level 2,J1772,2.15,Plug Out at Vehicle,37.448284,-122.158272,654753
29030,PALO ALTO CA / HIGH #2,2018-01-23T17:58:00.000Z,2018-01-23T21:05:00.000Z,15.617,6.559,Level 2,J1772,3.59,Plug Out at Vehicle,37.443344,-122.163231,645973
29031,PALO ALTO CA / CAMBRIDGE #2,2018-01-23T18:29:00.000Z,2018-01-23T19:16:00.000Z,2.538,1.066,Level 2,J1772,0.58,Plug Out at Vehicle,37.426182,-122.146065,711729
29032,PALO ALTO CA / CAMBRIDGE #2,2018-01-23T19:33:00.000Z,2018-01-23T21:41:00.000Z,3.328,1.398,Level 2,J1772,0.77,Plug Out at Vehicle,37.426182,-122.146065,1196491
29033,PALO ALTO CA / RINCONADA LIB 3,2018-01-23T19:48:00.000Z,2018-01-24T02:14:00.000Z,13.285,5.58,Level 2,J1772,3.06,Plug Out at Vehicle,37.445496,-122.138924,365219
29034,PALO ALTO CA / BRYANT #6,2018-01-24T05:56:00.000Z,2018-01-24T06:49:00.000Z,5.362,2.252,Level 2,J1772,1.23,Plug Out at Vehicle,37.446667,-122.16217,629577
29035,PALO ALTO CA / WEBSTER #2,2018-01-24T08:47:00.000Z,2018-01-24T12:00:00.000Z,11.442,4.806,Level 2,J1772,2.63,Plug Out at Vehicle,37.448238,-122.158203,1069311
29036,PALO ALTO CA / WEBSTER #2,2018-01-24T08:50:00.000Z,2018-01-24T11:41:00.000Z,5.008,2.103,Level 2,J1772,2.52,Plug Out at Vehicle,37.448238,-122.158203,952801
29037,PALO ALTO CA / BRYANT #6,2018-01-24T09:52:00.000Z,2018-01-24T12:28:00.000Z,12.979,5.451,Level 2,J1772,2.99,Plug Out at Vehicle,37.446667,-122.16217,184445
29038,PALO ALTO CA / HIGH #2,2018-01-24T10:05:00.000Z,2018-01-24T13:53:00.000Z,22.813,9.581,Level 2,J1772,5.25,Plug Out at Vehicle,37.443344,-122.163231,599257
29039,PALO ALTO CA / BRYANT #3,2018-01-24T11:34:00.000Z,2018-01-24T12:42:00.000Z,2.254,0.947,Level 2,J1772,0.52,Customer,37.446583,-122.162109,225459
29040,PALO ALTO CA / WEBSTER #1,2018-01-24T11:34:00.000Z,2018-01-24T14:11:00.000Z,4.308,1.809,Level 2,J1772,2.19,Plug Out at Vehicle,37.448284,-122.158272,840630
29041,PALO ALTO CA / HIGH #1,2018-01-24T11:56:00.000Z,2018-01-24T13:18:00.000Z,5.032,2.113,Level 2,J1772,1.16,Plug Out at Vehicle,37.443211,-122.163078,284273
29042,PALO ALTO CA / HAMILTON #2,2018-01-24T12:21:00.000Z,2018-01-24T13:17:00.000Z,5.123,2.152,Level 2,J1772,1.18,Customer,37.444706,-122.160324,386831
29043,PALO ALTO CA / WEBSTER #1,2018-01-24T13:03:00.000Z,2018-01-24T13:56:00.000Z,1.98,0.832,Level 2,J1772,0.46,Plug Out at Vehicle,37.448284,-122.158272,821495
29044,PALO ALTO CA / TED THOMPSON #1,2018-01-24T13:29:00.000Z,2018-01-24T14:55:00.000Z,4.328,1.818,Level 2,J1772,1.0,Plug Out at Vehicle,37.428318,-122.144188,1253561
29045,PALO ALTO CA / HIGH #2,2018-01-24T13:50:00.000Z,2018-01-24T16:35:00.000Z,10.274,4.315,Level 2,J1772,2.36,Plug Out at Vehicle,37.443344,-122.163231,539377
29046,PALO ALTO CA / BRYANT #5,2018-01-24T13:59:00.000Z,2018-01-24T14:53:00.000Z,5.446,2.287,Level 2,J1772,1.25,Plug Out at Vehicle,37.44669,-122.162231,151617
29047,PALO ALTO CA / CAMBRIDGE #1,2018-01-24T14:26:00.000Z,2018-01-24T15:03:00.000Z,1.875,0.788,Level 2,J1772,0.43,Plug Out at Vehicle,37.426155,-122.146065,204363
29048,PALO ALTO CA / WEBSTER #1,2018-01-24T14:47:00.000Z,2018-01-24T17:19:00.000Z,11.243,4.722,Level 2,J1772,2.59,Plug Out at Vehicle,37.448284,-122.158272,860294
29049,PALO ALTO CA / BRYANT #1,2018-01-24T15:21:00.000Z,2018-01-24T17:06:00.000Z,10.506,4.413,Level 2,J1772,2.42,Plug Out at Vehicle,37.446613,-122.162308,488115
29050,PALO ALTO CA / RINCONADA LIB 3,2018-01-24T15:34:00.000Z,2018-01-24T17:35:00.000Z,4.433,1.862,Level 2,J1772,1.02,CPS Server,37.445496,-122.138924,597987
29051,PALO ALTO CA / TED THOMPSON #1,2018-01-24T15:49:00.000Z,2018-01-24T17:33:00.000Z,6.517,2.737,Level 2,J1772,1.5,Plug Out at Vehicle,37.428318,-122.144188,813541
29052,PALO ALTO CA / WEBSTER #2,2018-01-24T17:09:00.000Z,2018-01-24T18:17:00.000Z,3.606,1.514,Level 2,J1772,0.83,Plug Out at Vehicle,37.448238,-122.158203,1473821
29053,PALO ALTO CA / MPL #4,2018-01-24T17:21:00.000Z,2018-01-24T18:33:00.000Z,1.713,0.72,Level 2,J1772,0.39,Plug Out at Vehicle,37.422104,-122.11351,1025171
29054,PALO ALTO CA / HIGH #2,2018-01-24T18:28:00.000Z,2018-01-24T19:48:00.000Z,4.291,1.802,Level 2,J1772,0.99,Plug Out at Vehicle,37.443344,-122.163231,1605891
29055,PALO ALTO CA / BRYANT #6,2018-01-24T18:38:00.000Z,2018-01-24T19:35:00.000Z,3.168,1.33,Level 2,J1772,0.73,Plug Out at Vehicle,37.446667,-122.16217,990681
29056,PALO ALTO CA / WEBSTER #3,2018-01-24T18:59:00.000Z,2018-01-24T20:09:00.000Z,4.524,1.9,Level 2,J1772,1.04,Plug Out at Vehicle,37.448273,-122.158234,1604471
29057,PALO ALTO CA / TED THOMPSON #1,2018-01-24T19:08:00.000Z,2018-01-24T19:58:00.000Z,1.714,0.72,Level 2,J1772,0.39,Customer,37.428318,-122.144188,283441
29058,PALO ALTO CA / BRYANT #4,2018-01-24T19:17:00.000Z,2018-01-24T19:41:00.000Z,1.283,0.539,Level 2,J1772,0.3,Plug Out at Vehicle,37.446785,-122.162369,779957
29059,PALO ALTO CA / HAMILTON #2,2018-01-24T20:09:00.000Z,2018-01-24T20:45:00.000Z,1.833,0.77,Level 2,J1772,0.42,Plug Out at Vehicle,37.444706,-122.160324,Unknown
29060,PALO ALTO CA / HAMILTON #2,2018-01-25T06:00:00.000Z,2018-01-25T10:10:00.000Z,11.917,5.005,Level 2,J1772,2.74,Plug Out at Vehicle,37.444706,-122.160324,126575
29061,PALO ALTO CA / HAMILTON #1,2018-01-25T06:05:00.000Z,2018-01-25T09:13:00.000Z,7.924,3.328,Level 2,J1772,1.82,Plug Out at Vehicle,37.444489,-122.16037,175737
29062,PALO ALTO CA / MPL #5,2018-01-25T07:41:00.000Z,2018-01-25T10:19:00.000Z,15.876,6.668,Level 2,J1772,3.65,Plug Out at Vehicle,37.422123,-122.113487,315931
29063,PALO ALTO CA / MPL #6,2018-01-25T08:19:00.000Z,2018-01-25T10:01:00.000Z,5.38,2.26,Level 2,J1772,1.24,Plug Out at Vehicle,37.422138,-122.113457,1535741
29064,PALO ALTO CA / MPL #4,2018-01-25T08:28:00.000Z,2018-01-25T11:52:00.000Z,10.973,4.609,Level 2,J1772,2.52,Plug Out at Vehicle,37.422104,-122.11351,2535
29065,PALO ALTO CA / RINCONADA LIB 2,2018-01-25T09:56:00.000Z,2018-01-25T13:07:00.000Z,6.451,2.709,Level 2,J1772,1.48,Customer,37.445499,-122.138893,846286
29066,PALO ALTO CA / CAMBRIDGE #2,2018-01-25T10:00:00.000Z,2018-01-25T11:52:00.000Z,5.989,2.515,Level 2,J1772,1.38,Plug Out at Vehicle,37.426182,-122.146065,759289
29067,PALO ALTO CA / BRYANT #1,2018-01-25T10:08:00.000Z,2018-01-25T13:22:00.000Z,13.644,5.731,Level 2,J1772,3.14,CPS Server,37.446613,-122.162308,1564331
29068,PALO ALTO CA / CAMBRIDGE #2,2018-01-25T10:29:00.000Z,2018-01-25T13:05:00.000Z,12.042,5.058,Level 2,J1772,2.77,Plug Out at Vehicle,37.426182,-122.146065,157477
29069,PALO ALTO CA / WEBSTER #3,2018-01-25T10:58:00.000Z,2018-01-25T14:26:00.000Z,9.205,3.866,Level 2,J1772,2.91,Plug Out at Vehicle,37.448273,-122.158234,334235
29070,PALO ALTO CA / RINCONADA LIB 1,2018-01-25T11:50:00.000Z,2018-01-25T12:17:00.000Z,2.662,1.118,Level 2,J1772,0.61,Plug Out at Vehicle,37.445496,-122.138863,639613
29071,PALO ALTO CA / HIGH #1,2018-01-25T12:20:00.000Z,2018-01-25T12:55:00.000Z,1.854,0.779,Level 2,J1772,0.43,Plug Out at Vehicle,37.443211,-122.163078,211717
29072,PALO ALTO CA / BRYANT #6,2018-01-25T12:23:00.000Z,2018-01-25T14:34:00.000Z,12.791,5.372,Level 2,J1772,2.94,Plug Out at Vehicle,37.446667,-122.16217,151617
29073,PALO ALTO CA / WEBSTER #1,2018-01-25T12:54:00.000Z,2018-01-25T14:49:00.000Z,4.691,1.97,Level 2,J1772,1.08,Plug Out at Vehicle,37.448284,-122.158272,470921
29074,PALO ALTO CA / CAMBRIDGE #2,2018-01-25T13:09:00.000Z,2018-01-25T13:15:00.000Z,0.191,0.08,Level 2,J1772,0.04,CPS Server,37.426182,-122.146065,1523281
29075,PALO ALTO CA / MPL #3,2018-01-25T13:14:00.000Z,2018-01-25T16:47:00.000Z,6.869,2.885,Level 2,J1772,1.58,Plug Out at Vehicle,37.422119,-122.112556,643155
29076,PALO ALTO CA / CAMBRIDGE #2,2018-01-25T13:40:00.000Z,2018-01-25T16:39:00.000Z,9.712,4.079,Level 2,J1772,2.23,Plug Out at Vehicle,37.426182,-122.146065,715149
29077,PALO ALTO CA / HIGH #1,2018-01-25T14:01:00.000Z,2018-01-25T15:04:00.000Z,0.76,0.319,Level 2,J1772,0.18,Plug Out at Vehicle,37.443211,-122.163078,77953
29078,PALO ALTO CA / WEBSTER #2,2018-01-25T14:21:00.000Z,2018-01-25T16:36:00.000Z,7.009,2.944,Level 2,J1772,1.61,Plug Out at Vehicle,37.448238,-122.158203,278359
29079,PALO ALTO CA / WEBSTER #3,2018-01-25T14:48:00.000Z,2018-01-25T16:34:00.000Z,5.561,2.336,Level 2,J1772,1.25,CPS Server,37.448273,-122.158234,678339
29080,PALO ALTO CA / RINCONADA LIB 2,2018-01-25T15:26:00.000Z,2018-01-25T16:26:00.000Z,3.241,1.361,Level 2,J1772,0.75,Plug Out at Vehicle,37.445499,-122.138893,511341
29081,PALO ALTO CA / WEBSTER #2,2018-01-25T17:04:00.000Z,2018-01-25T18:02:00.000Z,2.544,1.068,Level 2,J1772,0.59,Customer,37.448238,-122.158203,283441
29082,PALO ALTO CA / MPL #6,2018-01-25T17:51:00.000Z,2018-01-25T19:50:00.000Z,11.083,4.655,Level 2,J1772,2.55,Plug Out at Vehicle,37.422138,-122.113457,517017
29083,PALO ALTO CA / MPL #5,2018-01-25T18:10:00.000Z,2018-01-25T19:06:00.000Z,5.264,2.211,Level 2,J1772,1.21,Plug Out at Vehicle,37.422123,-122.113487,784343
29084,PALO ALTO CA / CAMBRIDGE #2,2018-01-25T18:19:00.000Z,2018-01-25T19:08:00.000Z,2.501,1.05,Level 2,J1772,0.58,Plug Out at Vehicle,37.426182,-122.146065,Unknown
29085,PALO ALTO CA / HIGH #1,2018-01-25T18:24:00.000Z,2018-01-25T21:27:00.000Z,10.166,4.27,Level 2,J1772,2.34,Plug Out at Vehicle,37.443211,-122.163078,698671
29086,PALO ALTO CA / CAMBRIDGE #2,2018-01-26T05:20:00.000Z,2018-01-26T07:07:00.000Z,5.664,2.379,Level 2,J1772,1.3,Plug Out at Vehicle,37.426182,-122.146065,523487
29087,PALO ALTO CA / TED THOMPSON #1,2018-01-26T05:38:00.000Z,2018-01-26T05:49:00.000Z,0.448,0.188,Level 2,J1772,0.1,Customer,37.428318,-122.144188,196691
29088,PALO ALTO CA / MPL #6,2018-01-26T08:09:00.000Z,2018-01-26T10:35:00.000Z,9.497,3.989,Level 2,J1772,2.18,Plug Out at Vehicle,37.422138,-122.113457,784343
29089,PALO ALTO CA / WEBSTER #1,2018-01-26T08:09:00.000Z,2018-01-26T11:13:00.000Z,18.57,7.8,Level 2,J1772,4.27,Plug Out at Vehicle,37.448284,-122.158272,539349
29090,PALO ALTO CA / CAMBRIDGE #2,2018-01-26T08:46:00.000Z,2018-01-26T11:19:00.000Z,6.215,2.61,Level 2,J1772,1.43,Plug Out at Vehicle,37.426182,-122.146065,267743
29091,PALO ALTO CA / TED THOMPSON #1,2018-01-26T09:03:00.000Z,2018-01-26T12:25:00.000Z,15.19,6.38,Level 2,J1772,3.49,Plug Out at Vehicle,37.428318,-122.144188,441419
29092,PALO ALTO CA / WEBSTER #3,2018-01-26T09:23:00.000Z,2018-01-26T11:05:00.000Z,2.68,1.126,Level 2,J1772,0.85,Plug Out at Vehicle,37.448273,-122.158234,283441
29093,PALO ALTO CA / BRYANT #5,2018-01-26T09:30:00.000Z,2018-01-26T12:22:00.000Z,17.335,7.281,Level 2,J1772,3.99,Customer,37.44669,-122.162231,1149711
29094,PALO ALTO CA / BRYANT #4,2018-01-26T10:26:00.000Z,2018-01-26T13:23:00.000Z,13.417,5.635,Level 2,J1772,3.09,Plug Out at Vehicle,37.446785,-122.162369,1447041
29095,PALO ALTO CA / MPL #6,2018-01-26T10:48:00.000Z,2018-01-26T12:10:00.000Z,2.804,1.178,Level 2,J1772,0.64,Plug Out at Vehicle,37.422138,-122.113457,453469
29096,PALO ALTO CA / RINCONADA LIB 1,2018-01-26T11:17:00.000Z,2018-01-26T13:23:00.000Z,12.808,5.379,Level 2,J1772,2.95,Plug Out at Vehicle,37.445496,-122.138863,447767
29097,PALO ALTO CA / HIGH #2,2018-01-26T11:27:00.000Z,2018-01-26T11:42:00.000Z,1.477,0.62,Level 2,J1772,0.34,Customer,37.443344,-122.163231,1559801
29098,PALO ALTO CA / CAMBRIDGE #1,2018-01-26T11:29:00.000Z,2018-01-26T14:28:00.000Z,8.715,3.66,Level 2,J1772,2.0,Plug Out at Vehicle,37.426155,-122.146065,834969
29099,PALO ALTO CA / BRYANT #2,2018-01-26T11:36:00.000Z,2018-01-26T12:47:00.000Z,3.646,1.531,Level 2,J1772,0.84,Plug Out at Vehicle,37.44651,-122.16214,1074861
29100,PALO ALTO CA / CAMBRIDGE #2,2018-01-26T12:32:00.000Z,2018-01-26T15:48:00.000Z,6.973,2.929,Level 2,J1772,2.39,Plug Out at Vehicle,37.426182,-122.146065,477697
29101,PALO ALTO CA / BRYANT #6,2018-01-26T13:21:00.000Z,2018-01-26T18:35:00.000Z,9.31,3.91,Level 2,J1772,5.61,Plug Out at Vehicle,37.446667,-122.16217,800739
